matchid,hometeamname,awayteamname,ishometeam,isawayteam,isstaff,country,id,officialname,officialsurname,jerseyname,shortname,goalscored,cleansheet,matchplayed,suspendedifbooked,role
2024460,Finland,Russia,true,false,false,Finland,1902716,Anssi,Jaakkola,Jaakkola,Jaakkola,,0,Jaakkola,false,Goalkeeper
2024460,Finland,Russia,true,false,false,Finland,1906969,Rasmus,Schüller,Schüller,Schüller,0,,Schüller,false,Midfield
2024460,Finland,Russia,true,false,false,Finland,1907188,Lukas,Hradecky,Hradecky,Hradecky,,1,Hradecky,false,Goalkeeper
2024460,Finland,Russia,true,false,false,Finland,250005371,Paulus,Arajuuri,Arajuuri,Arajuuri,0,,Arajuuri,false,Defender
2024460,Finland,Russia,true,false,false,Finland,250007328,Nikolai,Alho,Alho,Alho,0,,Alho,false,Defender
2024460,Finland,Russia,true,false,false,Finland,250014360,Jesse,Joronen,Joronen,Joronen,,0,Joronen,false,Goalkeeper
2024460,Finland,Russia,true,false,false,Finland,250016664,Thomas,Lam,Lam,Lam,0,,Lam,false,Midfield
2024460,Finland,Russia,true,false,false,Finland,250019145,Jere,Uronen,Uronen,Uronen,0,,Uronen,false,Defender
2024460,Finland,Russia,true,false,false,Finland,250024143,Daniel,O'Shaughnessy,O'Shaughnessy,D. O'Shaughnessy,0,,D. O'Shaughnessy,false,Defender
2024460,Finland,Russia,true,false,false,Finland,250024153,Joel,Pohjanpalo,Pohjanpalo,Pohjanpalo,1,,Pohjanpalo,false,Forward
2024460,Finland,Russia,true,false,false,Finland,250056954,Glen,Kamara,Kamara,Kamara,0,,Kamara,false,Midfield
2024460,Finland,Russia,true,false,false,Finland,250066695,Fredrik,Jensen,Jensen,Jensen,0,,Jensen,false,Forward
2024460,Finland,Russia,true,false,false,Finland,250067358,Robert,Taylor,Taylor,Taylor,0,,Taylor,false,Midfield
2024460,Finland,Russia,true,false,false,Finland,250088721,Leo,Väisänen,Väisänen,Väisänen,0,,Väisänen,false,Defender
2024460,Finland,Russia,true,false,false,Finland,250088728,Lassi,Lappalainen,Lappalainen,Lappalainen,0,,Lappalainen,false,Forward
2024460,Finland,Russia,true,false,false,Finland,250090740,Nicholas,Hämäläinen,Hämäläinen,Hämäläinen,0,,Hämäläinen,false,Defender
2024460,Finland,Russia,true,false,false,Finland,250112095,Marcus,Forss,Forss,Forss,0,,Forss,false,Forward
2024460,Finland,Russia,true,false,false,Finland,250112097,Onni,Valakari,Valakari,Valakari,0,,Valakari,false,Midfield
2024460,Finland,Russia,true,false,false,Finland,250043060,Robin,Lod,Lod,Lod,0,,Lod,true,Forward
2024460,Finland,Russia,true,false,false,Finland,250052541,Pyry,Soiri,Soiri,Soiri,0,,Soiri,false,Midfield
2024460,Finland,Russia,true,false,false,Finland,250142685,Robert,Ivanov,Ivanov,Ivanov,0,,Ivanov,false,Defender
2024460,Finland,Russia,true,false,true,Finland,50010049,Paavo,Leiramo,,,,,,,ASSPHY
2024460,Finland,Russia,true,false,true,Finland,800344,Markku,Kanerva,,,,,,,CO
2024460,Finland,Russia,true,false,true,Finland,50009983,Heikki,Kinnunen,,,,,,,DOC
2024460,Finland,Russia,true,false,true,Finland,250155014,Joni,Ruuskanen,,,,,,,FTNCOA
2024460,Finland,Russia,true,false,true,Finland,250099757,Antti,Niemi,,,,,,,GKCOA
2024460,Finland,Russia,true,false,true,Finland,36503,Jari,Parikka,,,,,,,KITMAN
2024460,Finland,Russia,true,false,true,Finland,250150703,Markku,Syväoja,,,,,,,KITMAN
2024460,Finland,Russia,true,false,true,Finland,250122535,Hannu,Kanerva,,,,,,,MAS
2024460,Finland,Russia,true,false,true,Finland,250147647,Kaje,Rissanen,,,,,,,MAS
2024460,Finland,Russia,true,false,true,Finland,3619,Mika,Nurmela,,,,,,,OTH
2024460,Finland,Russia,true,false,true,Finland,45733,Jari-Pekka,Keurulainen,,,,,,,PH
2024460,Finland,Russia,false,true,false,Russia,250146595,Denis,Makarov,Makarov,Makarov,0,,Makarov,false,Forward
2024460,Finland,Russia,false,true,false,Russia,250154966,Yuri,Dyupin,Diupin,Dyupin,,0,Dyupin,false,Goalkeeper
2024460,Finland,Russia,false,true,false,Russia,250052963,,Mário Fernandes,Mário Fernandes,Mário Fernandes,0,,Mário Fernandes,false,Defender
2024460,Finland,Russia,false,true,false,Russia,250116727,Igor,Diveev,Diveev,Diveev,0,,Diveev,false,Defender
2024460,Finland,Russia,false,true,false,Russia,250118442,Aleksandr,Sobolev,Sobolev,Sobolev,0,,Sobolev,false,Forward
2024460,Finland,Russia,false,true,false,Russia,250135265,Maksim,Mukhin,Mukhin,Mukhin,0,,Mukhin,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,250102096,Roman,Evgenyev,Evgenyev,Evgenyev,0,,Evgenyev,false,Defender
2024460,Finland,Russia,false,true,false,Russia,250105976,Georgi,Dzhikiya,Dzhikiia,Dzhikiya,0,,Dzhikiya,false,Defender
2024460,Finland,Russia,false,true,false,Russia,250111090,Daler,Kuzyaev,Kuzyaev,Kuzyaev,0,,Kuzyaev,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,250089462,Daniil,Fomin,Fomin,Fomin,0,,Fomin,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,250090101,Matvei,Safonov,Safonov,Safonov,,0,Safonov,false,Goalkeeper
2024460,Finland,Russia,false,true,false,Russia,250070391,Andrei,Semenov,Semyonov,Semenov,0,,Semenov,false,Defender
2024460,Finland,Russia,false,true,false,Russia,250083244,Aleksei,Miranchuk,Miranchuk,Aleksei Miranchuk,0,,Aleksei Miranchuk,false,Forward
2024460,Finland,Russia,false,true,false,Russia,250058227,Aleksandr,Golovin,Golovin,Golovin,0,,Golovin,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,250058228,Dmitri,Barinov,Barinov,Barinov,0,,Barinov,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,250058763,Rifat,Zhemaletdinov,Zhemaletdinov,Zhemaletdinov,0,,Zhemaletdinov,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,250024491,Roman,Zobnin,Zobnin,Zobnin,0,,Zobnin,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,250039177,Denis,Cheryshev,CHERYCHEV,Cheryshev,0,,Cheryshev,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,250042589,Vyacheslav,Karavaev,Karavaev,Karavaev,0,,Karavaev,false,Defender
2024460,Finland,Russia,false,true,false,Russia,250021669,Magomed,Ozdoev,Ozdoev,Ozdoev,0,,Ozdoev,false,Midfield
2024460,Finland,Russia,false,true,false,Russia,1906990,Anton,Zabolotny,Zabolotniy,Zabolotny,0,,Zabolotny,false,Forward
2024460,Finland,Russia,false,true,false,Russia,1906051,Anton,Shunin,Shunin,Shunin,,0,Shunin,false,Goalkeeper
2024460,Finland,Russia,false,true,false,Russia,1900711,Fedor,Kudryashov,KUDRYASHOV,Kudryashov,0,,Kudryashov,false,Defender
2024460,Finland,Russia,false,true,false,Russia,103984,Aleksei,Ionov,Ionov,Ionov,0,,Ionov,false,Forward
2024460,Finland,Russia,false,true,false,Russia,97787,Artem,Dzyuba,Dzyuba,Dzyuba,0,,Dzyuba,false,Forward
2024460,Finland,Russia,false,true,false,Russia,94880,Yuri,Zhirkov,Zhirkov,Zhirkov,0,,Zhirkov,false,Midfield
2024460,Finland,Russia,false,true,true,Russia,250073752,Miroslav,Romashchenko,,,,,,,ACO
2024460,Finland,Russia,false,true,true,Russia,250050454,Sergey,Kulichenko,,,,,,,ADMIN
2024460,Finland,Russia,false,true,true,Russia,29516,Stanislav,Cherchesov,,,,,,,CO
2024460,Finland,Russia,false,true,true,Russia,2211694,Evgeny,Savin,,,,,,,DIR
2024460,Finland,Russia,false,true,true,Russia,150366186,Mikhail,Butovskiy,,,,,,,DOC
2024460,Finland,Russia,false,true,true,Russia,250018439,Eduard,Tsgoev,,,,,,,DOC
2024460,Finland,Russia,false,true,true,Russia,250050753,Eduard,Bezuglov,,,,,,,DOC
2024460,Finland,Russia,false,true,true,Lithuania,6794,Gintaras,Stauce,,,,,,,GKCOA
2024460,Finland,Russia,false,true,true,Russia,250050457,Andrey,Pronchev,,,,,,,MAS
2024456,France,Germany,true,false,false,France,93321,Karim,Benzema,BENZEMA,Benzema,0,,Benzema,false,Forward
2024456,France,Germany,true,false,false,France,93846,Hugo,Lloris,Lloris,Lloris,,0,Lloris,false,Goalkeeper
2024456,France,Germany,true,false,false,France,98893,Steve,Mandanda,Mandanda,Mandanda,,0,Mandanda,false,Goalkeeper
2024456,France,Germany,true,false,false,France,103722,Moussa,Sissoko,Sissoko,Sissoko,0,,Sissoko,false,Midfield
2024456,France,Germany,true,false,false,France,250014002,Lucas,Digne,Digne,Digne,0,,Digne,false,Defender
2024456,France,Germany,true,false,false,France,250015808,Paul,Pogba,POGBA,Pogba,0,,Pogba,false,Midfield
2024456,France,Germany,true,false,false,France,250019498,Antoine,Griezmann,Griezmann,Griezmann,0,,Griezmann,false,Forward
2024456,France,Germany,true,false,false,France,250020851,Olivier,Giroud,Giroud,Giroud,0,,Giroud,false,Forward
2024456,France,Germany,true,false,false,France,250024983,Kurt,Zouma,Zouma,Zouma,0,,Zouma,false,Defender
2024456,France,Germany,true,false,false,France,250025891,Raphaël,Varane,R. VARANE,Varane,0,,Varane,false,Defender
2024456,France,Germany,true,false,false,France,250025970,Wissam,Ben Yedder,Ben Yedder,Ben Yedder,0,,Ben Yedder,false,Forward
2024456,France,Germany,true,false,false,France,250053905,Adrien,Rabiot,Rabiot,Rabiot,0,,Rabiot,false,Midfield
2024456,France,Germany,true,false,false,France,250054829,Corentin,Tolisso,Tolisso,Tolisso,0,,Tolisso,false,Midfield
2024456,France,Germany,true,false,false,France,250054949,Kingsley,Coman,Coman,Coman,0,,Coman,false,Midfield
2024456,France,Germany,true,false,false,France,250042778,Thomas,Lemar,LEMAR,Lemar,0,,Lemar,false,Midfield
2024456,France,Germany,true,false,false,France,250042779,Clément,Lenglet,Lenglet,Lenglet,0,,Lenglet,false,Defender
2024456,France,Germany,true,false,false,France,250042780,Mike,Maignan,Maignan,Maignan,,0,Maignan,false,Goalkeeper
2024456,France,Germany,true,false,false,France,250064583,Presnel,Kimpembe,KIMPEMBE,Kimpembe,0,,Kimpembe,false,Defender
2024456,France,Germany,true,false,false,France,250066886,Ousmane,Dembélé,O. Dembele,Dembélé,0,,Dembélé,false,Forward
2024456,France,Germany,true,false,false,France,250068805,Marcus,Thuram,Thuram,Thuram,0,,Thuram,false,Forward
2024456,France,Germany,true,false,false,France,250063803,Lucas,Hernandez,Hernandez,Hernandez,0,,Hernandez,false,Defender
2024456,France,Germany,true,false,false,France,250076574,Kylian,Mbappé,MBAPPÉ,Mbappé,0,,Mbappé,false,Forward
2024456,France,Germany,true,false,false,France,250081921,Benjamin,Pavard,Pavard,Pavard,0,,Pavard,false,Defender
2024456,France,Germany,true,false,false,France,250088023,Léo,Dubois,Dubois,Dubois,0,,Dubois,false,Defender
2024456,France,Germany,true,false,false,France,250096309,Jules,Koundé,J. Kounde,Koundé,0,,Koundé,false,Defender
2024456,France,Germany,true,false,false,France,250097248,N'Golo,Kanté,Kanté,Kanté,0,,Kanté,false,Midfield
2024456,France,Germany,true,false,true,France,43259,Guy,Stephan,,,,,,,ACO
2024456,France,Germany,true,false,true,France,4997,Didier,Deschamps,,,,,,,CO
2024456,France,Germany,true,false,true,France,250010071,Franck,Le Gall,,,,,,,DOC
2024456,France,Germany,true,false,true,France,150377179,Franck,Raviot,,,,,,,GKCOA
2024456,France,Germany,true,false,true,France,150378633,Nicolas,Piry,,,,,,,KITMAN
2024456,France,Germany,true,false,true,France,1878159,Raphaël,Raymond,,,,,,,OTH
2024456,France,Germany,true,false,true,France,150377359,Christophe,Geoffroy,,,,,,,PH
2024456,France,Germany,true,false,true,France,150377922,Denis,Morcel,,,,,,,PH
2024456,France,Germany,true,false,true,France,250123543,Alexandre,Germain,,,,,,,PH
2024456,France,Germany,true,false,true,France,250123544,Guillaume,Vassout,,,,,,,PH
2024456,France,Germany,true,false,true,France,250134098,Cyril,Moine,,,,,,,STCOA
2024456,France,Germany,false,true,false,Germany,250112854,Florian,Neuhaus,Neuhaus,Neuhaus,0,,Neuhaus,false,Midfield
2024456,France,Germany,false,true,false,Germany,250124430,Jamal,Musiala,Musiala,Musiala,0,,Musiala,false,Midfield
2024456,France,Germany,false,true,false,Germany,250126501,Robin,Koch,Koch,Koch,0,,Koch,false,Defender
2024456,France,Germany,false,true,false,Germany,250087938,Kai,Havertz,Havertz,Havertz,0,,Havertz,false,Forward
2024456,France,Germany,false,true,false,Germany,250063984,Leroy,Sané,Sané,Sané,0,,Sané,false,Midfield
2024456,France,Germany,false,true,false,Germany,250070417,Joshua,Kimmich,Kimmich,Kimmich,0,,Kimmich,false,Midfield
2024456,France,Germany,false,true,false,Germany,250049183,Timo,Werner,Werner,Werner,0,,Werner,false,Forward
2024456,France,Germany,false,true,false,Germany,250055962,Matthias,Ginter,Ginter,Ginter,0,,Ginter,false,Defender
2024456,France,Germany,false,true,false,Germany,250057117,Jonas,Hofmann,Hofmann,J. Hofmann,0,,J. Hofmann,false,Midfield
2024456,France,Germany,false,true,false,Germany,250057119,Marcel,Halstenberg,Halstenberg,Halstenberg,0,,Halstenberg,false,Defender
2024456,France,Germany,false,true,false,Germany,250058260,Lukas,Klostermann,Klostermann,Klostermann,0,,Klostermann,false,Defender
2024456,France,Germany,false,true,false,Germany,250062174,Christian,Günter,Günter,Günter,0,,Günter,false,Defender
2024456,France,Germany,false,true,false,Germany,250062606,Robin,Gosens,Gosens,Gosens,0,,Gosens,false,Defender
2024456,France,Germany,false,true,false,Germany,250028211,Antonio,Rüdiger,Rüdiger,Rüdiger,0,,Rüdiger,false,Defender
2024456,France,Germany,false,true,false,Germany,250041770,Serge,Gnabry,Gnabry,Gnabry,0,,Gnabry,false,Midfield
2024456,France,Germany,false,true,false,Germany,250041771,Leon,Goretzka,Goretzka,Goretzka,0,,Goretzka,false,Midfield
2024456,France,Germany,false,true,false,Germany,250041781,Niklas,Süle,Süle,Süle,0,,Süle,false,Defender
2024456,France,Germany,false,true,false,Germany,250023705,Kevin,Volland,Volland,Volland,0,,Volland,false,Forward
2024456,France,Germany,false,true,false,Germany,250017824,Emre,Can,Can,Emre Can,0,,Emre Can,false,Defender
2024456,France,Germany,false,true,false,Germany,106587,Mats,Hummels,Hummels,Hummels,0,,Hummels,false,Defender
2024456,France,Germany,false,true,false,Germany,1902188,Kevin,Trapp,Trapp,Trapp,,0,Trapp,false,Goalkeeper
2024456,France,Germany,false,true,false,Germany,250003318,Thomas,Müller,Müller,Müller,0,,Müller,false,Forward
2024456,France,Germany,false,true,false,Germany,250005335,Ilkay,Gündogan,Gündogan,Gündogan,0,,Gündogan,false,Midfield
2024456,France,Germany,false,true,false,Germany,250007620,Bernd,Leno,Leno,Leno,,0,Leno,false,Goalkeeper
2024456,France,Germany,false,true,false,Germany,103147,Toni,Kroos,KROOS,Kroos,0,,Kroos,false,Midfield
2024456,France,Germany,false,true,false,Germany,97923,Manuel,Neuer,Neuer,Neuer,,0,Neuer,false,Goalkeeper
2024456,France,Germany,false,true,true,Germany,250064713,Marcus,Sorg,,,,,,,ACO
2024456,France,Germany,false,true,true,Germany,43207,Joachim,Löw,,,,,,,CO
2024456,France,Germany,false,true,true,Germany,1880865,Tim Friedrich,Meyer,,,,,,,DOC
2024456,France,Germany,false,true,true,Germany,250134084,Jochen,Dr. Hahne,,,,,,,DOC
2024456,France,Germany,false,true,true,Germany,250087382,Nicklas,Dietrich,,,,,,,FTNCOA
2024456,France,Germany,false,true,true,USA,250123075,Shad,Forsythe,,,,,,,FTNCOA
2024456,France,Germany,false,true,true,Germany,1290,Andreas,Köpke,,,,,,,GKCOA
2024456,France,Germany,false,true,true,Germany,150374398,Jan,Heller,,,,,,,KITMAN
2024456,France,Germany,false,true,true,Germany,250078738,Thomas,Mai,,,,,,,KITMAN
2024456,France,Germany,false,true,true,Germany,250078735,Wolfgang,Bunz,,,,,,,PH
2024456,France,Germany,false,true,true,Germany,250086711,Bernd,Schosser,,,,,,,PH
2024481,France,Switzerland,true,false,false,France,93321,Karim,Benzema,BENZEMA,Benzema,2,,Benzema,false,Forward
2024481,France,Switzerland,true,false,false,France,93846,Hugo,Lloris,Lloris,Lloris,,1,Lloris,true,Goalkeeper
2024481,France,Switzerland,true,false,false,France,98893,Steve,Mandanda,Mandanda,Mandanda,,0,Mandanda,false,Goalkeeper
2024481,France,Switzerland,true,false,false,France,103722,Moussa,Sissoko,Sissoko,Sissoko,0,,Sissoko,false,Midfield
2024481,France,Switzerland,true,false,false,France,250014002,Lucas,Digne,Digne,Digne,0,,Digne,false,Defender
2024481,France,Switzerland,true,false,false,France,250015808,Paul,Pogba,POGBA,Pogba,0,,Pogba,false,Midfield
2024481,France,Switzerland,true,false,false,France,250019498,Antoine,Griezmann,Griezmann,Griezmann,1,,Griezmann,true,Forward
2024481,France,Switzerland,true,false,false,France,250020851,Olivier,Giroud,Giroud,Giroud,0,,Giroud,false,Forward
2024481,France,Switzerland,true,false,false,France,250024983,Kurt,Zouma,Zouma,Zouma,0,,Zouma,false,Defender
2024481,France,Switzerland,true,false,false,France,250025891,Raphaël,Varane,R. VARANE,Varane,0,,Varane,false,Defender
2024481,France,Switzerland,true,false,false,France,250025970,Wissam,Ben Yedder,Ben Yedder,Ben Yedder,0,,Ben Yedder,false,Forward
2024481,France,Switzerland,true,false,false,France,250042778,Thomas,Lemar,LEMAR,Lemar,0,,Lemar,false,Midfield
2024481,France,Switzerland,true,false,false,France,250042779,Clément,Lenglet,Lenglet,Lenglet,0,,Lenglet,false,Defender
2024481,France,Switzerland,true,false,false,France,250042780,Mike,Maignan,Maignan,Maignan,,0,Maignan,false,Goalkeeper
2024481,France,Switzerland,true,false,false,France,250053905,Adrien,Rabiot,Rabiot,Rabiot,0,,Rabiot,false,Midfield
2024481,France,Switzerland,true,false,false,France,250054829,Corentin,Tolisso,Tolisso,Tolisso,0,,Tolisso,false,Midfield
2024481,France,Switzerland,true,false,false,France,250054949,Kingsley,Coman,Coman,Coman,0,,Coman,false,Midfield
2024481,France,Switzerland,true,false,false,France,250063803,Lucas,Hernandez,Hernandez,Hernandez,0,,Hernandez,true,Defender
2024481,France,Switzerland,true,false,false,France,250064583,Presnel,Kimpembe,KIMPEMBE,Kimpembe,0,,Kimpembe,true,Defender
2024481,France,Switzerland,true,false,false,France,250066886,Ousmane,Dembélé,O. Dembele,Dembélé,0,,Dembélé,false,Forward
2024481,France,Switzerland,true,false,false,France,250068805,Marcus,Thuram,Thuram,Thuram,0,,Thuram,false,Forward
2024481,France,Switzerland,true,false,false,France,250076574,Kylian,Mbappé,MBAPPÉ,Mbappé,0,,Mbappé,false,Forward
2024481,France,Switzerland,true,false,false,France,250081921,Benjamin,Pavard,Pavard,Pavard,0,,Pavard,true,Defender
2024481,France,Switzerland,true,false,false,France,250096309,Jules,Koundé,J. Kounde,Koundé,0,,Koundé,false,Defender
2024481,France,Switzerland,true,false,false,France,250097248,N'Golo,Kanté,Kanté,Kanté,0,,Kanté,false,Midfield
2024481,France,Switzerland,true,false,false,France,250088023,Léo,Dubois,Dubois,Dubois,0,,Dubois,false,Defender
2024481,France,Switzerland,true,false,true,France,43259,Guy,Stephan,,,,,,,ACO
2024481,France,Switzerland,true,false,true,France,4997,Didier,Deschamps,,,,,,,CO
2024481,France,Switzerland,true,false,true,France,250010071,Franck,Le Gall,,,,,,,DOC
2024481,France,Switzerland,true,false,true,France,150377179,Franck,Raviot,,,,,,,GKCOA
2024481,France,Switzerland,true,false,true,France,150081204,Bachir,Nehar,,,,,,,KITMAN
