matchid,hometeamname,awayteamname,ispitch,isbench,isstaff,country,id,officialname,officialsurname,shortname,role,jerseynumber,isgoalkeeper,jerseyname,iscaptain,tacticx,tacticy,numorder,isbooked
2024461,England,Scotland,false,true,false,Scotland,250147581,Kevin,Nisbet,Nisbet,forwards,19,False,Nisbet,False,315,594,18,NA
2024461,England,Scotland,false,true,false,Scotland,250055723,Ryan,Fraser,Fraser,midfielders,20,False,Fraser,False,1000,0,19,NA
2024461,England,Scotland,false,true,false,Scotland,250107124,Nathan,Patterson,Patterson,defenders,22,False,Patterson,False,1000,0,20,NA
2024461,England,Scotland,false,true,false,Scotland,250117436,Jack,Hendry,Hendry,defenders,24,False,Hendry,False,1000,0,21,NA
2024461,England,Scotland,false,true,false,Scotland,1909868,James,Forrest,Forrest,midfielders,25,False,Forrest,False,1000,0,22,NA
2024461,England,Scotland,false,true,false,Scotland,250066203,Scott,McKenna,McKenna,defenders,26,False,McKenna,False,1000,0,23,NA
2024461,England,Scotland,false,false,true,England,59298,Steven,Reid,None,ACO,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Scotland,1854369,Frank,Reilly,None,ADMIN,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Scotland,8961,Stephen,Clarke,None,CO,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Scotland,250083226,Jonny,Gordon,None,DOC,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Scotland,250083227,John,Maclean,None,DOC,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Scotland,150142111,GRAEME,JONES,None,EXSCI,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Republic of Ireland,250096844,Shayne,Murphy,None,EXSCI,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Scotland,24975,Stephen,Woods,None,GKCOA,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,England,250098513,John,Carver,None,OTH,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Scotland,250062015,David,Henderson,None,PH,,None,None,None,,,,NA
2024461,England,Scotland,false,false,true,Scotland,250101596,Stuart,Collie,None,PH,,None,None,None,,,,NA
2024470,Finland,Belgium,true,false,false,Finland,1907188,Lukas,Hradecky,Hradecky,goalkeepers,1,True,Hradecky,False,111,503,1,NA
2024470,Finland,Belgium,true,false,false,Finland,250005371,Paulus,Arajuuri,Arajuuri,defenders,2,False,Arajuuri,False,346,505,2,NA
2024470,Finland,Belgium,true,false,false,Finland,250024143,Daniel,O'Shaughnessy,D. O'Shaughnessy,defenders,3,False,O'Shaughnessy,False,356,306,3,NA
2024470,Finland,Belgium,true,false,false,Finland,72525,Joona,Toivio,Toivio,midfielders,4,False,Toivio,False,356,712,4,NA
2024470,Finland,Belgium,true,false,false,Finland,250056954,Glen,Kamara,Kamara,midfielders,6,False,Kamara,False,526,360,5,NA
2024470,Finland,Belgium,true,false,false,Finland,250043060,Robin,Lod,Lod,midfielders,8,False,Lod,False,616,622,6,NA
2024470,Finland,Belgium,true,false,false,Finland,103799,Teemu,Pukki,Pukki,forwards,10,False,Pukki,False,722,456,7,NA
2024470,Finland,Belgium,true,false,false,Finland,69658,Tim,Sparv,Sparv,midfielders,14,False,Sparv,True,485,478,8,NA
2024470,Finland,Belgium,true,false,false,Finland,250019145,Jere,Uronen,Uronen,defenders,18,False,Uronen,False,476,108,9,NA
2024470,Finland,Belgium,true,false,false,Finland,250024153,Joel,Pohjanpalo,Pohjanpalo,forwards,20,False,Pohjanpalo,False,703,516,10,NA
2024470,Finland,Belgium,true,false,false,Finland,96371,Jukka,Raitala,Raitala,defenders,22,False,Raitala,False,460,702,11,NA
2024470,Finland,Belgium,false,true,false,Finland,250014360,Jesse,Joronen,Joronen,goalkeepers,12,True,Joronen,False,0,0,12,NA
2024470,Finland,Belgium,false,true,false,Finland,1902716,Anssi,Jaakkola,Jaakkola,goalkeepers,23,True,Jaakkola,False,0,0,13,NA
2024470,Finland,Belgium,false,true,false,Finland,250088721,Leo,Väisänen,Väisänen,defenders,5,False,Väisänen,False,0,0,14,NA
2024470,Finland,Belgium,false,true,false,Finland,250067358,Robert,Taylor,Taylor,midfielders,7,False,Taylor,False,0,0,15,NA
2024470,Finland,Belgium,false,true,false,Finland,250066695,Fredrik,Jensen,Jensen,midfielders,9,False,Jensen,False,0,0,16,NA
2024470,Finland,Belgium,false,true,false,Finland,1906969,Rasmus,Schüller,Schüller,midfielders,11,False,Schüller,False,487,523,17,NA
2024470,Finland,Belgium,false,true,false,Finland,250052541,Pyry,Soiri,Soiri,midfielders,13,False,Soiri,False,0,0,18,NA
2024470,Finland,Belgium,false,true,false,Finland,250007328,Nikolai,Alho,Alho,midfielders,17,False,Alho,False,491,863,19,NA
2024470,Finland,Belgium,false,true,false,Finland,108470,Joni,Kauko,Kauko,midfielders,19,False,Kauko,False,563,646,20,NA
2024470,Finland,Belgium,false,true,false,Finland,250112097,Onni,Valakari,Valakari,midfielders,24,False,Valakari,False,0,0,21,NA
2024470,Finland,Belgium,false,true,false,Finland,250142685,Robert,Ivanov,Ivanov,defenders,25,False,Ivanov,False,0,0,22,NA
2024470,Finland,Belgium,false,true,false,Finland,250112095,Marcus,Forss,Forss,forwards,26,False,Forss,False,0,0,23,NA
2024470,Finland,Belgium,false,false,true,Finland,827,Kari,Martonen,None,ACO,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,50010049,Paavo,Leiramo,None,ASSPHY,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,800344,Markku,Kanerva,None,CO,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,50009983,Heikki,Kinnunen,None,DOC,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,250155014,Joni,Ruuskanen,None,FTNCOA,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,250099757,Antti,Niemi,None,GKCOA,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,36503,Jari,Parikka,None,KITMAN,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,250150703,Markku,Syväoja,None,KITMAN,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,250122535,Hannu,Kanerva,None,MAS,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,250147647,Kaje,Rissanen,None,MAS,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Finland,45733,Jari-Pekka,Keurulainen,None,PH,,None,None,None,,,,NA
2024470,Finland,Belgium,true,false,false,Belgium,250011668,Thibaut,Courtois,Courtois,goalkeepers,1,True,COURTOIS,False,874,505,1,NA
2024470,Finland,Belgium,true,false,false,Belgium,71982,Thomas,Vermaelen,Vermaelen,defenders,3,False,Vermaelen,False,640,283,2,NA
2024470,Finland,Belgium,true,false,false,Belgium,250005255,Dedryck,Boyata,Boyata,defenders,4,False,Boyata,False,698,493,3,NA
2024470,Finland,Belgium,true,false,false,Belgium,103335,Axel,Witsel,Witsel,midfielders,6,False,Witsel,False,522,466,4,NA
2024470,Finland,Belgium,true,false,false,Belgium,250008901,Kevin,De Bruyne,De Bruyne,midfielders,7,False,De Bruyne,False,479,505,5,NA
2024470,Finland,Belgium,true,false,false,Belgium,250010802,Romelu,Lukaku,Lukaku,forwards,9,False,R. Lukaku,False,277,506,6,NA
2024470,Finland,Belgium,true,false,false,Belgium,1902160,Eden,Hazard,E. Hazard,midfielders,10,False,E. Hazard,True,372,385,7,NA
2024470,Finland,Belgium,true,false,false,Belgium,250064362,Jason,Denayer,Denayer,defenders,18,False,Denayer,False,658,704,8,NA
2024470,Finland,Belgium,true,false,false,Belgium,250022315,Nacer,Chadli,Chadli,midfielders,22,False,Chadli,False,493,140,9,NA
2024470,Finland,Belgium,true,false,false,Belgium,250023009,Leandro,Trossard,Trossard,forwards,24,False,Trossard,False,483,843,10,NA
2024470,Finland,Belgium,true,false,false,Belgium,250113142,Jeremy,Doku,Doku,forwards,25,False,Doku,False,357,702,11,NA
2024470,Finland,Belgium,false,true,false,Belgium,98078,Simon,Mignolet,Mignolet,goalkeepers,12,True,Mignolet,False,1000,0,12,NA
2024470,Finland,Belgium,false,true,false,Belgium,250007046,Matz,Sels,Sels,goalkeepers,13,True,Sels,False,1000,0,13,NA
2024470,Finland,Belgium,false,true,false,Belgium,103704,Jan,Vertonghen,Vertonghen,defenders,5,False,Vertonghen,False,1000,0,14,NA
2024470,Finland,Belgium,false,true,false,Belgium,250064006,Youri,Tielemans,Tielemans,midfielders,8,False,Tielemans,False,1000,0,15,NA
2024470,Finland,Belgium,false,true,false,Belgium,250040959,Yannick,Carrasco,Carrasco,midfielders,11,False,CARRASCO,False,1000,0,16,NA
2024470,Finland,Belgium,false,true,false,Belgium,250019924,Dries,Mertens,Mertens,forwards,14,False,Mertens,False,1000,0,17,NA
2024470,Finland,Belgium,false,true,false,Belgium,250029318,Thomas,Meunier,Meunier,defenders,15,False,Meunier,False,504,871,18,NA
2024470,Finland,Belgium,false,true,false,Belgium,250064188,Hans,Vanaken,Vanaken,midfielders,17,False,Vanaken,False,1000,0,19,NA
2024470,Finland,Belgium,false,true,false,Belgium,250042602,Leander,Dendoncker,Dendoncker,midfielders,19,False,Dendoncker,False,1000,0,20,NA
2024470,Finland,Belgium,false,true,false,Belgium,1902165,Christian,Benteke,Benteke,forwards,20,False,Benteke,False,292,438,21,NA
2024470,Finland,Belgium,false,true,false,Belgium,250038932,Michy,Batshuayi,Batshuayi,forwards,23,False,Batshuayi,False,328,445,22,NA
2024470,Finland,Belgium,false,true,false,Belgium,250023003,Dennis,Praet,Praet,midfielders,26,False,Praet,False,1000,0,23,NA
2024470,Finland,Belgium,false,false,true,Scotland,55522,Shaun,Maloney,None,ACO,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Belgium,1902488,Piet,Erauw,None,ADMIN,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Belgium,150415502,Erwin,Lemmens,None,ADMIN,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Spain,250016130,Roberto,Martinez,None,CO,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Belgium,250154901,Kristof,Sas,None,DOC,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Wales,250123547,Richard,Evans,None,FTNCOA,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Spain,250075949,Inaki,Vergara,None,GKCOA,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Belgium,1902489,Guido,Van Onsem,None,KITMAN,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,France,24057,Thierry,Henry,None,OTH,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,Belgium,250082078,Geert,Neirynck,None,PH,,None,None,None,,,,NA
2024470,Finland,Belgium,false,false,true,England,250075930,Luke,Benstead,None,STCOA,,None,None,None,,,,NA
2024460,Finland,Russia,true,false,false,Finland,1907188,Lukas,Hradecky,Hradecky,goalkeepers,1,True,Hradecky,False,114,503,1,NA
2024460,Finland,Russia,true,false,false,Finland,250005371,Paulus,Arajuuri,Arajuuri,defenders,2,False,Arajuuri,True,357,497,2,NA
2024460,Finland,Russia,true,false,false,Finland,250024143,Daniel,O'Shaughnessy,D. O'Shaughnessy,defenders,3,False,O'Shaughnessy,False,354,295,3,NA
2024460,Finland,Russia,true,false,false,Finland,72525,Joona,Toivio,Toivio,midfielders,4,False,Toivio,False,344,699,4,NA
2024460,Finland,Russia,true,false,false,Finland,250056954,Glen,Kamara,Kamara,midfielders,6,False,Kamara,False,513,358,5,NA
2024460,Finland,Russia,true,false,false,Finland,250043060,Robin,Lod,Lod,midfielders,8,False,Lod,False,575,649,6,NA
2024460,Finland,Russia,true,false,false,Finland,103799,Teemu,Pukki,Pukki,forwards,10,False,Pukki,False,752,505,7,NA
2024460,Finland,Russia,true,false,false,Finland,1906969,Rasmus,Schüller,Schüller,midfielders,11,False,Schüller,False,487,514,8,NA
2024460,Finland,Russia,true,false,false,Finland,250019145,Jere,Uronen,Uronen,defenders,18,False,Uronen,False,469,132,9,NA
2024460,Finland,Russia,true,false,false,Finland,250024153,Joel,Pohjanpalo,Pohjanpalo,forwards,20,False,Pohjanpalo,False,731,482,10,NA
2024460,Finland,Russia,true,false,false,Finland,96371,Jukka,Raitala,Raitala,defenders,22,False,Raitala,False,421,890,11,NA
2024460,Finland,Russia,false,true,false,Finland,250014360,Jesse,Joronen,Joronen,goalkeepers,12,True,Joronen,False,0,0,12,NA
2024460,Finland,Russia,false,true,false,Finland,1902716,Anssi,Jaakkola,Jaakkola,goalkeepers,23,True,Jaakkola,False,0,0,13,NA
2024460,Finland,Russia,false,true,false,Finland,250088721,Leo,Väisänen,Väisänen,defenders,5,False,Väisänen,False,0,0,14,NA
2024460,Finland,Russia,false,true,false,Finland,250066695,Fredrik,Jensen,Jensen,midfielders,9,False,Jensen,False,614,313,15,NA
2024460,Finland,Russia,false,true,false,Finland,250052541,Pyry,Soiri,Soiri,midfielders,13,False,Soiri,False,433,870,16,NA
2024460,Finland,Russia,false,true,false,Finland,69658,Tim,Sparv,Sparv,midfielders,14,False,Sparv,False,0,0,17,NA
2024460,Finland,Russia,false,true,false,Finland,250007328,Nikolai,Alho,Alho,midfielders,17,False,Alho,False,0,0,18,NA
2024460,Finland,Russia,false,true,false,Finland,108470,Joni,Kauko,Kauko,midfielders,19,False,Kauko,False,583,418,19,NA
2024460,Finland,Russia,false,true,false,Finland,250088728,Lassi,Lappalainen,Lappalainen,forwards,21,False,Lappalainen,False,647,660,20,NA
2024460,Finland,Russia,false,true,false,Finland,250112097,Onni,Valakari,Valakari,midfielders,24,False,Valakari,False,0,0,21,NA
2024460,Finland,Russia,false,true,false,Finland,250142685,Robert,Ivanov,Ivanov,defenders,25,False,Ivanov,False,0,0,22,NA
2024460,Finland,Russia,false,true,false,Finland,250112095,Marcus,Forss,Forss,forwards,26,False,Forss,False,0,0,23,NA
2024460,Finland,Russia,false,false,true,Finland,50010049,Paavo,Leiramo,None,ASSPHY,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,800344,Markku,Kanerva,None,CO,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,50009983,Heikki,Kinnunen,None,DOC,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,250155014,Joni,Ruuskanen,None,FTNCOA,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,250099757,Antti,Niemi,None,GKCOA,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,36503,Jari,Parikka,None,KITMAN,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,250150703,Markku,Syväoja,None,KITMAN,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,250122535,Hannu,Kanerva,None,MAS,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,250147647,Kaje,Rissanen,None,MAS,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,3619,Mika,Nurmela,None,OTH,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Finland,45733,Jari-Pekka,Keurulainen,None,PH,,None,None,None,,,,NA
2024460,Finland,Russia,true,false,false,Russia,250090101,Matvei,Safonov,Safonov,goalkeepers,16,True,Safonov,False,847,487,1,NA
2024460,Finland,Russia,true,false,false,Russia,250052963,,Mário Fernandes,Mário Fernandes,defenders,2,False,Mário Fernandes,False,435,887,2,NA
2024460,Finland,Russia,true,false,false,Russia,250116727,Igor,Diveev,Diveev,defenders,3,False,Diveev,False,718,533,3,NA
2024460,Finland,Russia,true,false,false,Russia,250021669,Magomed,Ozdoev,Ozdoev,midfielders,7,False,Ozdoev,False,416,710,4,NA
2024460,Finland,Russia,true,false,false,Russia,250058228,Dmitri,Barinov,Barinov,midfielders,8,False,Barinov,False,640,718,5,NA
2024460,Finland,Russia,true,false,false,Russia,250024491,Roman,Zobnin,Zobnin,midfielders,11,False,Zobnin,False,547,516,6,NA
2024460,Finland,Russia,true,false,false,Russia,250105976,Georgi,Dzhikiya,Dzhikiya,defenders,14,False,Dzhikiia,False,682,289,7,NA
2024460,Finland,Russia,true,false,false,Russia,250083244,Aleksei,Miranchuk,Aleksei Miranchuk,midfielders,15,False,Miranchuk,False,388,532,8,NA
2024460,Finland,Russia,true,false,false,Russia,250058227,Aleksandr,Golovin,Golovin,midfielders,17,False,Golovin,False,413,266,9,NA
2024460,Finland,Russia,true,false,false,Russia,97787,Artem,Dzyuba,Dzyuba,forwards,22,False,Dzyuba,True,253,494,10,NA
2024460,Finland,Russia,true,false,false,Russia,250111090,Daler,Kuzyaev,Kuzyaev,midfielders,23,False,Kuzyaev,False,449,118,11,NA
2024460,Finland,Russia,false,true,false,Russia,1906051,Anton,Shunin,Shunin,goalkeepers,1,True,Shunin,False,1000,0,12,NA
2024460,Finland,Russia,false,true,false,Russia,250154966,Yuri,Dyupin,Dyupin,goalkeepers,12,True,Diupin,False,1000,0,13,NA
2024460,Finland,Russia,false,true,false,Russia,250042589,Vyacheslav,Karavaev,Karavaev,defenders,4,False,Karavaev,False,461,860,14,NA
2024460,Finland,Russia,false,true,false,Russia,250070391,Andrei,Semenov,Semenov,defenders,5,False,Semyonov,False,1000,0,15,NA
2024460,Finland,Russia,false,true,false,Russia,250039177,Denis,Cheryshev,Cheryshev,midfielders,6,False,CHERYCHEV,False,1000,0,16,NA
2024460,Finland,Russia,false,true,false,Russia,250118442,Aleksandr,Sobolev,Sobolev,forwards,9,False,Sobolev,False,262,597,17,NA
2024460,Finland,Russia,false,true,false,Russia,1906990,Anton,Zabolotny,Zabolotny,forwards,10,False,Zabolotniy,False,1000,0,18,NA
2024460,Finland,Russia,false,true,false,Russia,250058763,Rifat,Zhemaletdinov,Zhemaletdinov,midfielders,19,False,Zhemaletdinov,False,390,628,19,NA
2024460,Finland,Russia,false,true,false,Russia,250089462,Daniil,Fomin,Fomin,midfielders,21,False,Fomin,False,1000,0,20,NA
2024460,Finland,Russia,false,true,false,Russia,250102096,Roman,Evgenyev,Evgenyev,defenders,24,False,Evgenyev,False,1000,0,21,NA
2024460,Finland,Russia,false,true,false,Russia,250146595,Denis,Makarov,Makarov,midfielders,25,False,Makarov,False,1000,0,22,NA
2024460,Finland,Russia,false,true,false,Russia,250135265,Maksim,Mukhin,Mukhin,midfielders,26,False,Mukhin,False,538,436,23,NA
2024460,Finland,Russia,false,false,true,Russia,250073752,Miroslav,Romashchenko,None,ACO,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Russia,250050454,Sergey,Kulichenko,None,ADMIN,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Russia,29516,Stanislav,Cherchesov,None,CO,,None,None,None,,,,NA
2024460,Finland,Russia,false,false,true,Russia,2211694,Evgeny,Savin,None,DIR,,None,None,None,,,,NA
